steps,state
92,0.9940922776670895
93,0.8838692318149363
94,0.8200906601552111
95,0.9655648735805299
96,0.967373447378336
97,0.9036621452543748
98,0.8459884496984581
99,0.8118049024902607
100,0.9276213428924108
101,0.8918363718563368
102,0.8966598591366288
103,0.9806539554131541
104,0.8530960669451575
105,0.8010237179587296
106,0.9799765051302428
107,0.8730817298716064
108,0.8992847521965218
109,0.8982708267864487
110,0.9121760332420273
111,0.9108174548999903
112,0.9698382319390937
113,0.876935148527811
114,0.9716194768894781
115,0.8039459699773456
116,0.9487661564162183
117,0.8528912197522641
118,0.9340285275369421
119,0.9794688439472381
120,0.8206893311534063
121,0.9859080473770228
122,0.8397607053490305
123,0.845334002755955
124,0.8892741087751107
125,0.8978218393186184
126,0.9624160499430153
127,0.8652080426737571
128,0.9369811168233134
129,0.8251079074821157
130,0.8317778689114876
131,0.8247954892119067
132,0.83975921658257
133,0.9781710203987477
134,0.8030885765728416
135,0.9226988408224006
136,0.874002852419604
137,0.9317636850019807
138,0.825937566089879
139,0.981994568095699
140,0.8872731020177821
141,0.884683020194163
142,0.8203449157574147
143,0.8352150624145434
144,0.8934011870192072
145,0.9119041810469891
146,0.8869798759293874
147,0.8251769581056152
148,0.8307836359020121
149,0.8501928499600764
150,0.9112420320641953
151,0.9396664121663479
152,0.896044350208052
153,0.9052292186509645
154,0.9349062027116447
155,0.8402951434138076
156,0.8213965547113565
157,0.8972522855266873
158,0.9106315693588177
159,0.8163066264735646
160,0.9217320162331766
161,0.8301918598529568
162,0.9703795299017913
163,0.8753835755570657
164,0.9564896360199211
165,0.8170059551356224
166,0.8639891512308016
167,0.9008022669180094
168,0.8429711153475246
169,0.905771966737417
170,0.9861530432475679
171,0.9212779528795356
172,0.9109291152120238
173,0.8284582546346742
174,0.9948020850810672
175,0.8780576195742071
176,0.8069164842651418
177,0.9461801503293579
178,0.9685623242142641
179,0.9900275238531598
180,0.805939336427902
181,0.9945819340075953
182,0.8867366596528345
183,0.8504471574849479
184,0.8294989964505192
185,0.8272319605638361
186,0.9342926307276165
187,0.8669351381853123
188,0.977190597791421
189,0.99698434274671
190,0.9780104172474251
191,0.966963727945302
192,0.8941608009512155
193,0.8339252605091425
194,0.9074485785945257
195,0.9401840908832352
196,0.860822178407348
197,0.8020857007948892
198,0.8057475257049593
199,0.8401426409292121
200,0.9822260990940177
201,0.8362248857320187
202,0.8776796850217664
203,0.9912698455518396
204,0.9438099288291443
205,0.8586213443469122
206,0.9403293163984962
207,0.9265236421482024
208,0.8772259559134579
209,0.9869986349582376
210,0.9541119889691364
211,0.9267542751812828
212,0.9750250209154444
213,0.8925836447146897
214,0.909481763435407
215,0.9430596271945928
216,0.912589033005661
217,0.9925023558180625
218,0.8965344900027495
219,0.8481446826573226
220,0.9713522544719553
221,0.9252317984517565
222,0.8593019603050502
223,0.8708605161367664
224,0.9662279990956262
225,0.8661073970228738
226,0.9300617805452721
227,0.8452433220162019
228,0.9241453386265982
229,0.9119598243106369
230,0.8139792631542466
231,0.9725085307904451
232,0.887347163986473
233,0.8411405100962733
234,0.878547765776271
235,0.8636079192955765
236,0.8193579087095414
237,0.8168711728612874
238,0.8613033222732481
239,0.9197245796464267
240,0.9228980668816367
241,0.8993155472514208
242,0.8499006566139428
243,0.9180868323746716
244,0.8436301741579568
245,0.8294093726660516
246,0.8168383194860193
247,0.8840236387002034
248,0.9666805657500382
249,0.812106055850014
250,0.9423526851133817
251,0.8951906064671211
252,0.8074896338680452
253,0.9063414123740853
254,0.8378647778447539
255,0.9255084659485606
256,0.9954996166409222
257,0.9387084822934404
258,0.9851492458767066
259,0.8549340108114621
260,0.945234544132382
261,0.9865230124155422
262,0.967251331279019
263,0.9967591896728142
264,0.9336863662630981
265,0.8934889814057425
266,0.8948283229613238
267,0.9891721944175148
268,0.8614269413062047
269,0.8035987511218414
270,0.8684009057268037
271,0.8172217362130463
272,0.8962496764321697
273,0.8725661682067629
274,0.9868082982952592
275,0.8692246655775886
276,0.8995582145157349
277,0.8418858464660522
278,0.9265324155213149
279,0.8018969279603333
280,0.8264254808352142
281,0.943398461493774
282,0.9837598781586446
283,0.8033797630266798
284,0.8874505010277972
285,0.898712507811249
286,0.8517684369771639
287,0.953732972772192
288,0.9523905004898738
289,0.9177295361813612
290,0.9502277274221806
291,0.8812694434487377
292,0.9948877774359324
293,0.8634619918387384
294,0.9204231221576304
295,0.8574689714335257
296,0.9453786720818552
297,0.9754543321154139
298,0.9671631768320091
299,0.9150371793012347
300,0.8279898979679641
301,0.8675235241289789
302,0.9023697313183051
303,0.9612368948911079
304,0.8252433070951674
305,0.9895766210835338
306,0.836606886572178
307,0.9906863304363398
308,0.9735458771368835
309,0.8859843533110312
310,0.9015601363121583
311,0.9309051080559982
312,0.9009092150414022
313,0.907951230680009
314,0.8974899301527519
315,0.987410824623285
316,0.923068094927187
317,0.9753942685661208
318,0.974850846296486
319,0.9682031865263413
320,0.9009280161198274
321,0.9128309659806476
322,0.9392289786855385
323,0.9790486555878293
324,0.9682494784740451
325,0.8180130067615196
326,0.9485845615761163
327,0.8188235091618429
328,0.9293163305872345
329,0.8607451896155467
330,0.8185931456602225
331,0.952560963482969
332,0.9718107308307764
333,0.9684195858286361
334,0.8664843585319568
335,0.8563695214873498
336,0.8321028292282733
337,0.0
338,0.03829946982218002
339,0.14034794722460958
340,0.14352826324131
341,0.19476986692101692
342,0.1369063133595477
343,0.06414240208735637
344,0.06363846618821385
345,0.02175759405040736
346,0.06696924416837043
347,0.0946609270935058
348,0.06495679041479237
349,0.12478095061983403
350,0.1685608663002857
351,0.029316320676191478
352,0.01813268493686169
353,0.18448035696620407
354,0.12598146303069632
355,0.03311266523635681
356,0.0975036537948204
357,0.140435336793155
358,0.1354878859360948
359,0.06760893187477517
360,0.08257172399666463
361,0.07032338675416734
362,0.19700876703311762
363,0.04669320537199728
364,0.036629372000640294
365,0.04492914000017754
366,0.04599202344146927
367,0.09888481004844002
368,0.06077594280770593
369,0.013763098807153451
370,0.061060180120625446
371,0.0047169068045059825
372,0.051040374417045786
373,0.04751485180604929
374,0.1021272467252517
375,0.1880056690773365
376,0.07805326928711126
377,0.12449605989831874
378,0.17133485242553703
379,0.11599795571272356
380,0.03914267021749434
381,0.0116543357368196
382,0.16547227205806922
383,0.054404041117199126
384,0.11868813128985214
385,0.11746636590871107
386,0.1075612762825182
387,0.1734984703828615
388,0.014609414485565587
389,0.11125113855980782
390,0.10736231800231695
391,0.05172921010603829
392,0.19777876283983364
393,0.05090116589851319
394,0.10005703308935239
395,0.19440010213123654
396,0.11923587323652472
397,0.08070195134915521
398,0.10537939392273948
399,0.10927880108658075
400,0.05448973638253973
401,0.03961709794899542
402,0.1579149357774744
403,0.10468505572013054
404,0.1671494141619495
405,0.12448419963359206
406,0.17646797449472987
407,0.09079804641360885
408,0.05122832902377117
409,0.07182579909080515
410,0.1669628946954512
411,0.08847058050266686
412,0.13404072822312568
413,0.16237274492439988
414,0.1788204458381164
415,0.09600369310171551
416,0.17776398599754006
417,0.07070381660655992
418,0.14818099044244012
419,0.12331288692012704
420,0.18496799479321593
421,0.14449620167113614
422,0.12518909600156602
423,0.19205192000889607
424,0.0898093076804602
425,0.15200638044671144
426,0.12822776691089965
427,0.19453885070755658
428,0.1082557778149294
429,0.18847203554989084
430,0.06556940324124126
431,1.0
432,0.9186619587577014
433,0.9726199469976731
434,0.8443083482317387
435,0.8719783786544522
436,0.9498107886069094
437,0.8790866439211804
438,0.8464165420542984
439,0.9795656878890142
440,0.9372293504516731
441,0.8129601931797138
442,0.8203913457911874
443,0.9676829993433305
444,0.990891387482864
445,0.8986985444339319
446,0.9992021294639355
447,0.9510914334555187
448,0.0
449,0.1521458368694179
450,0.17972495562357668
451,0.16225128413649947
452,0.19514664172789611
453,0.008181982739479232
454,0.13689260396282973
455,0.17730482523157837
456,0.04604468292760966
457,0.11620680303635707
458,0.17310246909561633
459,0.0035137752429484914
460,0.0071706893326416
461,0.15883157860513514
462,0.1620629905688574
463,0.12634312964148595
464,0.15869202674914407
465,1.0
466,0.9096220302970538
467,0.9191669426242273
468,0.9649249264569528
469,0.9083860174356166
470,0.9761536614749731
471,0.9312720564946013
472,0.841195726693386
473,0.8559099336512934
474,0.8286131425391549
475,0.8137235144585114
476,0.9643210964704046
477,0.9123700175510573
478,0.9028812029141237
479,0.9095005536707683
480,0.0
481,0.15696173130533725
482,0.10650697452934565
483,0.0682387018898073
484,0.04748745880709191
485,0.061429546525452274
486,0.03467990906825385
487,0.11554470935403416
488,0.10600463400623952
489,0.18518672058392405
490,0.09886313124572357
491,0.17591553676064878
492,0.15596057104863953
493,0.03389083079051907
494,0.10195480906916894
495,0.0025917842042061825
496,0.1367361361670769
497,0.135016509702064
498,0.022157168618387058
499,0.08987256265904238
500,0.01773672282510206
501,0.04995784762375417
502,0.08802345776540965
503,0.058900810967395745
504,0.19131081701488464
505,0.021767561335848673
506,0.07112850340859984
507,0.02123869243211496
508,0.0899616395609729
509,0.1864867965849863
510,0.04993456642693217
511,0.015716251988775
512,0.13200732697036488
513,0.02745443846374467
514,0.10136162888566852
515,0.12250454581364552
516,0.010074690644842343
517,0.1644178955074172
518,0.15506804371434202
519,0.06345720605483281
520,0.11778769712934223
521,0.0738135879050269
522,0.17807340175530742
523,0.08618180134600117
524,0.0031849289226019376
525,0.013247509558948802
526,0.03289947507870779
527,0.19871813073007616
528,0.08914600756291094
529,0.12625644369328293
530,0.001937808357017934
531,0.14909225415935531
532,0.14338839572392822
533,0.13706965205963154
534,0.08022534159001354
535,0.07473683918079031
536,0.03525406767771697
537,0.048498849999193766
538,0.08858794753664186
539,0.09345180043034587
540,0.07300021596374683
541,0.17726369013744256
542,0.04999753302776375
543,0.15007059961281544
544,0.11649554590104527
545,0.1999035493467151
546,0.003127691891223017
547,0.11336157276992327
548,0.06233777632316089
549,0.06692327530218108
550,0.0066625245227290636
551,0.13742259983336866
552,0.15445361645453
553,0.12710188965756006
554,0.16706562808064762
555,0.16910984520950048
556,0.1778625133129594
557,0.12738452363561073
558,0.03275546841613848
559,0.1755973025844901
560,0.13061175228354543
561,0.133634650182574
562,0.08771869802125187
563,0.19044638634313735
564,0.06780202243118878
565,0.0372908275224515
566,0.09487097218665508
567,0.15583090501999206
568,0.07689713292396766
569,0.03286729734907601
570,0.05834066465381338
571,0.025834597312058106
572,0.054381920777508835
573,0.00978805535155989
574,0.17077472690999473
575,0.054435092100199235
576,0.07754080146405962
577,0.06141124084953451
578,0.1831939189098405
579,0.13747598314037146
580,0.19553346132272964
581,0.0505150091501633
582,0.02324349216940118
583,0.004691465804919326
584,0.13411540379080947
585,0.1577321862130731
586,0.07846384609895617
587,0.11463369362402098
588,0.0310019837613128
589,0.14805906895793897
590,0.177356497908789
591,0.08735137818845753
592,0.1114205692446302
593,0.04887352551920046
594,0.09570540555860994
595,0.03652633065520488
596,0.014212168924971636
597,0.08913760864153555
598,0.02567861305293702
599,0.01850088541291046
600,0.02659341912195372
601,0.12344947702502383
602,0.022440225863997323
603,0.09016259806086667
604,0.15439334843219196
605,0.1384946281974185
606,0.1306790090850963
607,0.0703189387499418
608,0.1517662821022795
609,0.15282400520999243
610,0.05873355043835753
611,0.07739967236068995
612,0.08336372373388029
613,0.14006810848855894
614,0.18289135628688025
615,0.16382059425661546
616,0.030649201078730592
617,0.18695795772105867
618,0.1947124500217109
619,0.11155829525779799
620,0.04355623941585314
621,0.07071515214957887
622,0.07997161057267299
623,0.12973761955017665
624,0.05251860301013703
625,0.046471879079087564
626,0.024412636469909633
627,0.0008135380732673392
628,1.0
629,0.9994005176828438
630,0.819791536067676
631,0.9015683660229944
632,0.8187404338288023
633,0.8814683088516049
634,0.9022887132837264
635,0.9194131081868469
636,0.8605635988439109
637,0.9540199473689375
638,0.8204720981388411
639,0.9014386596290347
640,0.8604551489953196
641,0.8036705005397967
642,0.9861067738621718
643,0.8602365688386066
644,0.9846482079575896
645,0.9975082738913039
646,0.9360677301788901
647,0.9137994374230162
648,0.9161542483868156
649,0.9690625937693784
650,0.881549993248172
651,0.8753981179697845
652,0.8155214224727686
653,0.8603098537988261
654,0.9886652841113817
655,0.9776017363799627
656,0.8904249119876295
657,0.9900008556918998
658,0.8750890724422774
659,0.8670508687024161
660,0.9555947617733122
661,0.8875248894149194
662,0.9247494348147469
663,0.8158520389397986
664,0.881118576381737
665,0.9345649102384964
666,0.8430497924518655
667,0.9213831188155733
668,0.9367979962683929
669,0.8337222156363608
670,0.8884632419033102
671,0.8147379710419573
672,0.8186970051015006
673,0.9021704434855544
674,0.8640180947399216
675,0.986151136618574
676,0.9735358549232055
677,0.8164797971271234
678,0.8347060187150629
679,0.9753581797415137
680,0.8299315494860445
681,0.839961041797012
682,0.8236279638872352
683,0.8094551711666401
684,0.908715791093382
685,0.926162446224804
686,0.9271400714038445
687,0.8586568538551445
688,0.8283584879182876
689,0.8629553714673512
690,0.927508466935288
691,0.9342441985741545
692,0.9433935004733403
693,0.8903694650201927
694,0.968559849320572
695,0.8755912473815926
696,0.9313580989391168
697,0.9166099431693133
698,0.8794707028890365
699,0.9356710666887175
700,0.8248686610616742
701,0.9700618719602359
702,0.8837530268631217
703,0.8300307326487039
704,0.8374812778883528
705,0.917440134571206
706,0.8833358157535343
707,0.9244250998108645
708,0.960767227458647
709,0.9225533057530848
710,0.8447457605490247
711,0.9253178075782361
712,0.8363347612286193
713,0.9499906343784826
714,0.8387960030631686
715,0.9066132299162262
716,0.9782277780177491
717,0.8165511649481534
718,0.9740286604403932
719,0.9173098702897748
720,0.8636401445308599
721,0.8489093991522005
722,0.9446220559959025
723,0.8969201920368118
724,0.9406814285248103
725,0.8478327842631879
726,0.8588122742762179
727,0.968698884900368
728,0.9611700408825528
729,0.8092561461194605
730,0.816722150741092
731,0.821812444903698
732,0.903006875439014
733,0.9333416504650629
734,0.0
735,0.10677931939393076
736,0.041294719137012485
737,0.03252452257891891
738,0.12338917064101679
739,0.038126805561390614
740,0.1939596486170317
741,0.051332999974465214
742,0.13818080619198525
743,0.022288323886420394
744,0.13694134366819022
745,0.16455355935725696
746,0.07435556173876881
747,0.02996606257414554
748,0.16006181293896887
749,0.19209559667336495
750,0.034150857687300216
751,0.1800759341797931
752,0.054835468854492864
753,0.16168426619617202
754,0.11100042303432789
755,0.0499336337591878
756,0.014375739090527518
757,0.07431184710343293
758,0.1875878690767772
759,0.0028367745733237195
760,0.04570082430508282
761,0.06959031515017333
762,0.00045666273752715815
763,0.0385191483981898
764,0.12088097162274328
765,0.08771717960629784
766,0.19435283460437483
767,1.0
768,0.8960290114846977
769,0.8057516898391202
770,0.9655149387955783
771,0.8671274665469977
772,0.8276669404598127
773,0.8477885889932957
774,0.8005192516550901
775,0.9415787356145643
776,0.8556839106446764
777,0.8591254758947576
778,0.8935819059192118
779,0.9561638248438481
780,0.9325025033579784
781,0.8756471660917129
782,0.8508869845423496
783,0.8107396424981721
784,0.9706090176328304
785,0.8654444582274938
786,0.999902416299965
787,0.8691454730024443
788,0.8982216224218461
789,0.8688575451852933
790,0.9833963259933584
791,0.9987870120358715
792,0.8084094374455194
793,0.8996757011079067
794,0.8969998464899235
795,0.9596380612369321
796,0.9538925311749559
797,0.9654344773870863
798,0.9935501219092837
799,0.9079011372710258
800,0.9098065003317396
801,0.9435105936107304
802,0.8142561612571391
803,0.9062328775536346
804,0.9390084189740577
805,0.8054836237806113
806,0.8423527050268572
807,0.9681305287259337
808,0.840287055110393
809,0.828179750366249
810,0.8995628468531488
811,0.8947737669686042
812,0.8025032689845416
813,0.9941597368428324
814,0.9814558875601436
815,0.8913237777132011
816,0.9400221454493675
817,0.9684589728156093
818,0.9546454514243268
819,0.9331812898390283
820,0.9531370885561694
821,0.8145904085999535
822,0.9045918352561929
823,0.902616633685398
824,0.9060170070884943
825,0.9393696132809989
826,0.9214297687877693
827,0.984939447756615
828,0.9365547758607382
829,0.8376572341314283
830,0.9978401364414939
831,0.9052652573937661
832,0.9791761189406638
833,0.9548124862798117
834,0.9114180347271027
835,0.9597359950334327
836,0.9201204810650812
837,0.8900656812629053
838,0.995688868163206
839,0.8682584925932442
840,0.9507172969153406
841,0.8233231241821694
842,0.8733966075065563
843,0.9983214152083772
844,0.93091821855845
845,0.9726017930838267
846,0.992753326448701
847,0.9471512349279197
848,0.8581408160621578
849,0.9634099983837219
850,0.8244031905127664
851,0.9290260509830416
852,0.9292518312564092
853,0.8638788776355187
854,0.8496609942686564
855,0.9691242912609122
856,0.9452164492603492
857,0.9769441206432905
858,0.9718740151016361
859,0.891138253420898
860,0.85458848955812
861,0.8778188022435602
862,0.0
863,0.15316315079532308
864,0.08380498025792614
865,0.14615654495430716
866,0.04730065211623846
867,0.1478533731575484
868,0.05674076261111312
869,0.022617934303521926
870,0.10850154334162981
871,0.002903089830075323
872,0.18066852305005066
873,0.038811500269487854
874,0.1894742852352766
875,0.012192824167314487
876,0.1821063395622332
877,0.1774494074204792
878,0.17237829745036906
879,0.10522595550153167
880,0.026655827330289483
881,0.07716878556099623
882,0.1790285710747461
883,0.09698648983647949
884,0.008088868797545667
885,0.1877643209850207
886,0.08024167637540035
887,0.18823559397463338
888,0.10976905753254163
889,0.1710686923131127
890,0.06467016727011664
891,0.14832212653689805
892,0.19558528949378748
893,0.014404967883092335
894,0.1908057491995056
895,0.09251886190996422
896,0.13895973130781444
897,0.057620829374220445
898,0.0794749716041908
899,0.02051304977733286
900,0.1325876148090328
901,0.14611384443122122
902,0.00744972506400472
903,0.12320858686473815
904,0.08911004978504207
905,0.15728337251544552
906,0.17889387567880935
907,0.16085711374634856
908,0.0490285216580457
909,0.1541743344629945
910,0.11814142082386203
911,0.1089002476764464
912,0.13726806279499856
913,0.13117539533177047
914,0.09888617454633258
915,0.03146244185211864
916,0.09368770390380075
917,0.07692280070820562
918,0.14465410183321573
919,0.0970222871667153
920,0.0016542073674203905
921,0.10887733365675462
922,0.19018134416833435
923,0.10647863526797632
924,0.014522241847153672
925,0.0010037268839052428
926,0.13446328637874919
927,0.004097581212956003
928,0.07858375020277902
929,0.012497827258471907
930,0.1037294580978059
931,0.03470420678562898
932,0.005825937623218014
933,0.08626577253661541
934,0.17286701680497554
935,0.009586000960821251
936,0.09868835997451256
937,0.15111627609293493
938,0.06523971547359178
939,0.02991374054335425
940,0.017208228787846582
941,0.19251605239026023
942,0.07214999128158177
943,0.17808967455911262
944,0.10385655199182692
945,0.16783033022267654
946,0.06011560135086949
947,0.1097614228121088
948,0.06332345662491393
949,0.19250647254007824
950,0.1755503427573656
951,0.15048991690177582
952,0.06931293806945338
953,0.1280204100365779
954,0.08376949723915104
955,0.0037652110289740914
956,0.0743012319044588
957,0.11746624646774934
958,0.03965777966016964
959,0.050781884661766585
960,0.15084020692376998
961,0.16339737650427558
962,0.18886164215483456
963,0.08911761094424747
964,0.0757519447841468
965,0.005205268761957683
966,0.04196791437893493
967,0.0976003008773559
968,0.07072927468541616
969,0.18837353964027254
970,0.11942072194407281
971,0.07617716018877199
972,0.057115949513064625
973,0.008683423653714573
974,0.04568185999464203
975,0.09001104224880299
976,0.02113631844945936
977,0.10746938014123604
978,0.15906027864900615
979,0.14008555453878754
980,0.12059286804114229
981,0.02644946364077958
982,0.09913947247140956
983,0.01954286449774616
984,0.032543110210684525
985,0.028797891569138104
986,0.02021207346403684
987,0.046291172111831626
988,0.008560040781024304
989,0.16975739218341374
990,0.05854642386307925
991,0.16835889829960513
992,0.09791327999477756
993,0.1568081423233059
994,0.07320111025152831
995,0.006334941609280964
996,0.12331967214397128
997,0.049108317474639424
998,0.06368168979761928
999,0.1868986759526879
